shana|hodesh|train_station_nm|station_status_nm|status_count
"2021"|"6"|"מודיעין מרכז"|"איחור"|"10"
"2021"|"6"|"מודיעין מרכז"|"בזמן"|"1072"
"2021"|"6"|"מזכרת בתיה"|"איחור"|"38"
"2021"|"6"|"מזכרת בתיה"|"בזמן"|"498"
"2021"|"6"|"מזכרת בתיה"|"הקדמה ביציאה"|"31"
"2021"|"6"|"מרכזית מפרץ-חוף"|"איחור"|"68"
"2021"|"6"|"מרכזית מפרץ-חוף"|"בזמן"|"2809"
"2021"|"6"|"מרכזית מפרץ-חוף"|"הקדמה ביציאה"|"2"
"2021"|"6"|"מרכזית מפרץ-עמק"|"איחור"|"11"
"2021"|"6"|"מרכזית מפרץ-עמק"|"בזמן"|"561"
"2021"|"6"|"מרכזית מפרץ-עמק"|"הקדמה ביציאה"|"93"
"2021"|"6"|"נהרייה"|"איחור"|"22"
"2021"|"6"|"נהרייה"|"בזמן"|"1737"
"2021"|"6"|"נתב"ג"|"איחור"|"103"
"2021"|"6"|"נתב"ג"|"בזמן"|"1694"
"2021"|"6"|"נתב"ג"|"הקדמה ביציאה"|"12"
"2021"|"6"|"נתיבות"|"איחור"|"9"
"2021"|"6"|"נתיבות"|"בזמן"|"817"
"2021"|"6"|"נתיבות"|"הקדמה ביציאה"|"1"
"2021"|"6"|"נתניה"|"איחור"|"71"
"2021"|"6"|"נתניה"|"בזמן"|"1369"
"2021"|"6"|"נתניה"|"הקדמה ביציאה"|"3"
"2021"|"6"|"נתניה קריית ספיר"|"איחור"|"53"
"2021"|"6"|"נתניה קריית ספיר"|"בזמן"|"779"
"2021"|"6"|"נתניה קריית ספיר"|"הקדמה ביציאה"|"1"
"2021"|"6"|"סגולה"|"איחור"|"67"
"2021"|"6"|"סגולה"|"בזמן"|"424"
"2021"|"6"|"עכו"|"איחור"|"27"
"2021"|"6"|"עכו"|"בזמן"|"1683"
"2021"|"6"|"עכו"|"הקדמה ביציאה"|"1"
"2021"|"6"|"עפולה"|"איחור"|"9"
"2021"|"6"|"עפולה"|"בזמן"|"644"
"2021"|"6"|"עפולה"|"הקדמה ביציאה"|"1"
"2021"|"6"|"עתלית"|"איחור"|"34"
"2021"|"6"|"עתלית"|"בזמן"|"1140"
"2021"|"6"|"פאתי מודיעין"|"איחור"|"18"
"2021"|"6"|"פאתי מודיעין"|"בזמן"|"1054"
"2021"|"6"|"פאתי מודיעין"|"הקדמה ביציאה"|"11"
"2021"|"6"|"צומת חולון"|"איחור"|"5"
"2021"|"6"|"צומת חולון"|"בזמן"|"994"
"2021"|"6"|"צומת חולון"|"הקדמה ביציאה"|"11"
"2021"|"6"|"קיסריה פרדס חנה"|"איחור"|"84"
"2021"|"6"|"קיסריה פרדס חנה"|"בזמן"|"888"
"2021"|"6"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"2"
"2021"|"6"|"קרית אריה"|"איחור"|"62"
"2021"|"6"|"קרית אריה"|"בזמן"|"431"
"2021"|"6"|"קרית אריה"|"הקדמה ביציאה"|"53"
"2021"|"6"|"קרית גת"|"איחור"|"51"
"2021"|"6"|"קרית גת"|"בזמן"|"840"
"2021"|"6"|"קרית חיים"|"איחור"|"44"
"2021"|"6"|"קרית חיים"|"בזמן"|"345"
"2021"|"6"|"קרית חיים"|"הקדמה ביציאה"|"2036"
"2021"|"6"|"קרית מוצקין"|"איחור"|"54"
"2021"|"6"|"קרית מוצקין"|"בזמן"|"1563"
"2021"|"6"|"קרית מוצקין"|"הקדמה ביציאה"|"1309"
"2021"|"6"|"קרית מלאכי"|"איחור"|"34"
"2021"|"6"|"קרית מלאכי"|"בזמן"|"613"
"2021"|"6"|"קרית מלאכי"|"הקדמה ביציאה"|"6"
"2021"|"6"|"ראש העין צפון"|"איחור"|"51"
"2021"|"6"|"ראש העין צפון"|"בזמן"|"477"
"2021"|"6"|"ראשונים"|"בזמן"|"321"
"2021"|"6"|"רחובות"|"איחור"|"50"
"2021"|"6"|"רחובות"|"בזמן"|"874"
"2021"|"6"|"רמלה"|"איחור"|"64"
"2021"|"6"|"רמלה"|"בזמן"|"691"
"2021"|"6"|"רמלה"|"הקדמה ביציאה"|"406"
"2021"|"6"|"רעננה דרום"|"איחור"|"13"
"2021"|"6"|"רעננה דרום"|"בזמן"|"233"
"2021"|"6"|"רעננה דרום"|"הקדמה ביציאה"|"55"
"2021"|"6"|"רעננה מערב"|"איחור"|"13"
"2021"|"6"|"רעננה מערב"|"בזמן"|"334"
"2021"|"6"|"רשל"צ משה דיין"|"איחור"|"8"
"2021"|"6"|"רשל"צ משה דיין"|"בזמן"|"883"
"2021"|"6"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"6"
"2021"|"6"|"שדרות"|"איחור"|"8"
"2021"|"6"|"שדרות"|"בזמן"|"920"
"2021"|"6"|"שדרות"|"הקדמה ביציאה"|"3"
"2021"|"6"|"תא אוניברסיטה"|"איחור"|"173"
"2021"|"6"|"תא אוניברסיטה"|"בזמן"|"4169"
"2021"|"6"|"תא אוניברסיטה"|"הקדמה ביציאה"|"148"
"2021"|"6"|"תל אביב ההגנה"|"איחור"|"214"
"2021"|"6"|"תל אביב ההגנה"|"בזמן"|"4621"
"2021"|"6"|"תל אביב ההגנה"|"הקדמה ביציאה"|"14"
"2021"|"6"|"תל אביב השלום"|"איחור"|"216"
"2021"|"6"|"תל אביב השלום"|"בזמן"|"4898"
"2021"|"6"|"תל אביב השלום"|"הקדמה ביציאה"|"7"
"2021"|"6"|"תל אביב מרכז"|"איחור"|"245"
"2021"|"6"|"תל אביב מרכז"|"בזמן"|"5069"
"2021"|"6"|"תל אביב מרכז"|"הקדמה ביציאה"|"18"
"2021"|"7"|"אופקים"|"איחור"|"4"
"2021"|"7"|"אופקים"|"בזמן"|"985"
"2021"|"7"|"אחיהוד"|"איחור"|"61"
"2021"|"7"|"אחיהוד"|"בזמן"|"821"
"2021"|"7"|"אחיהוד"|"הקדמה ביציאה"|"114"
"2021"|"7"|"אשדוד עד הלום"|"איחור"|"27"
"2021"|"7"|"אשדוד עד הלום"|"בזמן"|"1445"
"2021"|"7"|"אשדוד עד הלום"|"הקדמה ביציאה"|"8"
"2021"|"7"|"אשקלון"|"איחור"|"28"
"2021"|"7"|"אשקלון"|"בזמן"|"1587"
"2021"|"7"|"אשקלון"|"הקדמה ביציאה"|"7"
"2021"|"7"|"באר יעקב"|"איחור"|"62"
"2021"|"7"|"באר יעקב"|"בזמן"|"641"
"2021"|"7"|"באר יעקב"|"הקדמה ביציאה"|"1"
"2021"|"7"|"באר שבע מרכז"|"איחור"|"50"
"2021"|"7"|"באר שבע מרכז"|"בזמן"|"1776"
"2021"|"7"|"באר שבע מרכז"|"הקדמה ביציאה"|"1"
"2021"|"7"|"באר שבע צפון"|"איחור"|"62"
"2021"|"7"|"באר שבע צפון"|"בזמן"|"2020"
"2021"|"7"|"באר שבע צפון"|"הקדמה ביציאה"|"24"
"2021"|"7"|"בית יהושע"|"איחור"|"86"
"2021"|"7"|"בית יהושע"|"בזמן"|"1044"
"2021"|"7"|"בית יהושע"|"הקדמה ביציאה"|"13"
"2021"|"7"|"בית שאן"|"איחור"|"22"
"2021"|"7"|"בית שאן"|"בזמן"|"518"
"2021"|"7"|"בית שמש"|"איחור"|"13"
"2021"|"7"|"בית שמש"|"בזמן"|"615"
"2021"|"7"|"בית שמש"|"הקדמה ביציאה"|"3"
"2021"|"7"|"בני ברק"|"איחור"|"23"
"2021"|"7"|"בני ברק"|"בזמן"|"646"
"2021"|"7"|"בני ברק"|"הקדמה ביציאה"|"1"
"2021"|"7"|"בנימינה"|"איחור"|"167"
"2021"|"7"|"בנימינה"|"בזמן"|"1545"
"2021"|"7"|"בנימינה"|"הקדמה ביציאה"|"1"
"2021"|"7"|"בת גלים"|"איחור"|"167"
"2021"|"7"|"בת גלים"|"בזמן"|"2926"
"2021"|"7"|"בת גלים"|"הקדמה ביציאה"|"45"
"2021"|"7"|"בת ים יוספטל"|"איחור"|"16"
"2021"|"7"|"בת ים יוספטל"|"בזמן"|"704"
"2021"|"7"|"בת ים יוספטל"|"הקדמה ביציאה"|"4"
"2021"|"7"|"בת ים קוממיות"|"איחור"|"13"
"2021"|"7"|"בת ים קוממיות"|"בזמן"|"766"
"2021"|"7"|"דימונה"|"בזמן"|"98"
"2021"|"7"|"דימונה"|"הקדמה ביציאה"|"1"
"2021"|"7"|"הוד השרון"|"איחור"|"13"
"2021"|"7"|"הוד השרון"|"בזמן"|"409"
"2021"|"7"|"הוד השרון"|"הקדמה ביציאה"|"1"
"2021"|"7"|"הרצליה"|"איחור"|"120"
"2021"|"7"|"הרצליה"|"בזמן"|"2643"
"2021"|"7"|"חדרה מערב"|"איחור"|"150"
"2021"|"7"|"חדרה מערב"|"בזמן"|"984"
"2021"|"7"|"חדרה מערב"|"הקדמה ביציאה"|"2"
"2021"|"7"|"חולון וולפסון"|"איחור"|"12"
"2021"|"7"|"חולון וולפסון"|"בזמן"|"929"
"2021"|"7"|"חולון וולפסון"|"הקדמה ביציאה"|"2"
"2021"|"7"|"חוף הכרמל"|"איחור"|"183"
"2021"|"7"|"חוף הכרמל"|"בזמן"|"2649"
"2021"|"7"|"חוף הכרמל"|"הקדמה ביציאה"|"6"
"2021"|"7"|"חוצות מפרץ"|"איחור"|"71"
"2021"|"7"|"חוצות מפרץ"|"בזמן"|"497"
"2021"|"7"|"חוצות מפרץ"|"הקדמה ביציאה"|"871"
"2021"|"7"|"חיפה מרכז"|"איחור"|"200"
"2021"|"7"|"חיפה מרכז"|"בזמן"|"2623"
"2021"|"7"|"חיפה מרכז"|"הקדמה ביציאה"|"3"
"2021"|"7"|"יבנה מזרח"|"איחור"|"17"
"2021"|"7"|"יבנה מזרח"|"בזמן"|"242"
"2021"|"7"|"יבנה מזרח"|"הקדמה ביציאה"|"210"
"2021"|"7"|"יבנה מערב"|"איחור"|"15"
"2021"|"7"|"יבנה מערב"|"בזמן"|"750"
"2021"|"7"|"ירושלים/יצחק נבון"|"איחור"|"38"
"2021"|"7"|"ירושלים/יצחק נבון"|"בזמן"|"1076"
"2021"|"7"|"ירושלים/יצחק נבון"|"הקדמה ביציאה"|"4"
"2021"|"7"|"כפר חבד"|"איחור"|"63"
"2021"|"7"|"כפר חבד"|"בזמן"|"587"
"2021"|"7"|"כפר חבד"|"הקדמה ביציאה"|"6"
"2021"|"7"|"כפר יהושע"|"איחור"|"35"
"2021"|"7"|"כפר יהושע"|"בזמן"|"481"
"2021"|"7"|"כפר סבא"|"איחור"|"37"
"2021"|"7"|"כפר סבא"|"בזמן"|"431"
"2021"|"7"|"כפר סבא"|"הקדמה ביציאה"|"1"
"2021"|"7"|"כרמיאל"|"איחור"|"34"
"2021"|"7"|"כרמיאל"|"בזמן"|"956"
"2021"|"7"|"כרמיאל"|"הקדמה ביציאה"|"1"
"2021"|"7"|"להבים רהט"|"איחור"|"45"
"2021"|"7"|"להבים רהט"|"בזמן"|"634"
"2021"|"7"|"לוד"|"איחור"|"195"
"2021"|"7"|"לוד"|"בזמן"|"2327"
"2021"|"7"|"לוד"|"הקדמה ביציאה"|"4"
"2021"|"7"|"לוד גני אביב"|"איחור"|"33"
"2021"|"7"|"לוד גני אביב"|"בזמן"|"683"
"2021"|"7"|"לוד גני אביב"|"הקדמה ביציאה"|"7"
"2021"|"7"|"מגדל עמק כ.ברוך"|"איחור"|"33"
"2021"|"7"|"מגדל עמק כ.ברוך"|"בזמן"|"543"
"2021"|"7"|"מודיעין מרכז"|"איחור"|"36"
"2021"|"7"|"מודיעין מרכז"|"בזמן"|"919"
"2021"|"7"|"מודיעין מרכז"|"הקדמה ביציאה"|"1"
"2021"|"7"|"מזכרת בתיה"|"איחור"|"61"
"2021"|"7"|"מזכרת בתיה"|"בזמן"|"487"
"2021"|"7"|"מזכרת בתיה"|"הקדמה ביציאה"|"35"
"2021"|"7"|"מרכזית מפרץ-חוף"|"איחור"|"133"
"2021"|"7"|"מרכזית מפרץ-חוף"|"בזמן"|"2626"
"2021"|"7"|"מרכזית מפרץ-חוף"|"הקדמה ביציאה"|"3"
"2021"|"7"|"מרכזית מפרץ-עמק"|"איחור"|"22"
"2021"|"7"|"מרכזית מפרץ-עמק"|"בזמן"|"513"
"2021"|"7"|"מרכזית מפרץ-עמק"|"הקדמה ביציאה"|"65"
"2021"|"7"|"נהרייה"|"איחור"|"52"
"2021"|"7"|"נהרייה"|"בזמן"|"1617"
"2021"|"7"|"נתב"ג"|"איחור"|"189"
"2021"|"7"|"נתב"ג"|"בזמן"|"1549"
"2021"|"7"|"נתב"ג"|"הקדמה ביציאה"|"2"
"2021"|"7"|"נתיבות"|"איחור"|"5"
"2021"|"7"|"נתיבות"|"בזמן"|"791"
"2021"|"7"|"נתיבות"|"הקדמה ביציאה"|"2"
"2021"|"7"|"נתניה"|"איחור"|"101"
"2021"|"7"|"נתניה"|"בזמן"|"1253"
"2021"|"7"|"נתניה קריית ספיר"|"איחור"|"72"
"2021"|"7"|"נתניה קריית ספיר"|"בזמן"|"705"
"2021"|"7"|"נתניה קריית ספיר"|"הקדמה ביציאה"|"1"
"2021"|"7"|"סגולה"|"איחור"|"51"
"2021"|"7"|"סגולה"|"בזמן"|"371"
"2021"|"7"|"עכו"|"איחור"|"69"
"2021"|"7"|"עכו"|"בזמן"|"1572"
"2021"|"7"|"עכו"|"הקדמה ביציאה"|"1"
"2021"|"7"|"עפולה"|"איחור"|"24"
"2021"|"7"|"עפולה"|"בזמן"|"533"
"2021"|"7"|"עפולה"|"הקדמה ביציאה"|"1"
"2021"|"7"|"עתלית"|"איחור"|"75"
"2021"|"7"|"עתלית"|"בזמן"|"1029"
"2021"|"7"|"פאתי מודיעין"|"איחור"|"37"
"2021"|"7"|"פאתי מודיעין"|"בזמן"|"857"
"2021"|"7"|"פאתי מודיעין"|"הקדמה ביציאה"|"14"
"2021"|"7"|"צומת חולון"|"איחור"|"14"
"2021"|"7"|"צומת חולון"|"בזמן"|"896"
"2021"|"7"|"צומת חולון"|"הקדמה ביציאה"|"6"
"2021"|"7"|"קיסריה פרדס חנה"|"איחור"|"97"
"2021"|"7"|"קיסריה פרדס חנה"|"בזמן"|"794"
"2021"|"7"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"2"
"2021"|"7"|"קרית אריה"|"איחור"|"47"
"2021"|"7"|"קרית אריה"|"בזמן"|"322"
"2021"|"7"|"קרית אריה"|"הקדמה ביציאה"|"79"
"2021"|"7"|"קרית גת"|"איחור"|"66"
"2021"|"7"|"קרית גת"|"בזמן"|"793"
"2021"|"7"|"קרית גת"|"הקדמה ביציאה"|"5"
"2021"|"7"|"קרית חיים"|"איחור"|"64"
"2021"|"7"|"קרית חיים"|"בזמן"|"383"
"2021"|"7"|"קרית חיים"|"הקדמה ביציאה"|"1874"
"2021"|"7"|"קרית מוצקין"|"איחור"|"99"
"2021"|"7"|"קרית מוצקין"|"בזמן"|"1513"
"2021"|"7"|"קרית מוצקין"|"הקדמה ביציאה"|"1172"
"2021"|"7"|"קרית מלאכי"|"איחור"|"53"
"2021"|"7"|"קרית מלאכי"|"בזמן"|"615"
"2021"|"7"|"קרית מלאכי"|"הקדמה ביציאה"|"5"
"2021"|"7"|"ראש העין צפון"|"איחור"|"45"
"2021"|"7"|"ראש העין צפון"|"בזמן"|"469"
"2021"|"7"|"ראשונים"|"איחור"|"2"
"2021"|"7"|"ראשונים"|"בזמן"|"329"
"2021"|"7"|"רחובות"|"איחור"|"65"
"2021"|"7"|"רחובות"|"בזמן"|"808"
"2021"|"7"|"רמלה"|"איחור"|"90"
"2021"|"7"|"רמלה"|"בזמן"|"695"
"2021"|"7"|"רמלה"|"הקדמה ביציאה"|"372"
"2021"|"7"|"רעננה דרום"|"איחור"|"12"
"2021"|"7"|"רעננה דרום"|"בזמן"|"237"
"2021"|"7"|"רעננה דרום"|"הקדמה ביציאה"|"58"
"2021"|"7"|"רעננה מערב"|"איחור"|"12"
"2021"|"7"|"רעננה מערב"|"בזמן"|"364"
"2021"|"7"|"רשל"צ משה דיין"|"איחור"|"13"
"2021"|"7"|"רשל"צ משה דיין"|"בזמן"|"813"
"2021"|"7"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"13"
"2021"|"7"|"שדרות"|"איחור"|"6"
"2021"|"7"|"שדרות"|"בזמן"|"878"
"2021"|"7"|"שדרות"|"הקדמה ביציאה"|"2"
"2021"|"7"|"תא אוניברסיטה"|"איחור"|"271"
"2021"|"7"|"תא אוניברסיטה"|"בזמן"|"3869"
"2021"|"7"|"תא אוניברסיטה"|"הקדמה ביציאה"|"81"
"2021"|"7"|"תל אביב ההגנה"|"איחור"|"350"
"2021"|"7"|"תל אביב ההגנה"|"בזמן"|"4283"
"2021"|"7"|"תל אביב ההגנה"|"הקדמה ביציאה"|"13"
"2021"|"7"|"תל אביב השלום"|"איחור"|"323"
"2021"|"7"|"תל אביב השלום"|"בזמן"|"4566"
"2021"|"7"|"תל אביב השלום"|"הקדמה ביציאה"|"5"
"2021"|"7"|"תל אביב מרכז"|"איחור"|"333"
"2021"|"7"|"תל אביב מרכז"|"בזמן"|"4701"
"2021"|"7"|"תל אביב מרכז"|"הקדמה ביציאה"|"11"
"2022"|"8"|"אופקים"|"איחור"|"29"
"2022"|"8"|"אופקים"|"בזמן"|"459"
"2022"|"8"|"אופקים"|"הקדמה ביציאה"|"2"
"2022"|"8"|"אחיהוד"|"איחור"|"47"
"2022"|"8"|"אחיהוד"|"בזמן"|"213"
"2022"|"8"|"אחיהוד"|"הקדמה ביציאה"|"14"
"2022"|"8"|"אשדוד עד הלום"|"איחור"|"137"
"2022"|"8"|"אשדוד עד הלום"|"בזמן"|"2163"
"2022"|"8"|"אשדוד עד הלום"|"הקדמה ביציאה"|"9"
"2022"|"8"|"אשקלון"|"איחור"|"81"
"2022"|"8"|"אשקלון"|"בזמן"|"1898"
"2022"|"8"|"אשקלון"|"הקדמה ביציאה"|"11"
"2022"|"8"|"באר יעקב"|"איחור"|"86"
"2022"|"8"|"באר יעקב"|"בזמן"|"249"
"2022"|"8"|"באר שבע מרכז"|"איחור"|"67"
"2022"|"8"|"באר שבע מרכז"|"בזמן"|"1408"
"2022"|"8"|"באר שבע צפון"|"איחור"|"87"
"2022"|"8"|"באר שבע צפון"|"בזמן"|"1428"
"2022"|"8"|"באר שבע צפון"|"הקדמה ביציאה"|"4"
"2022"|"8"|"בית יהושע"|"איחור"|"211"
"2022"|"8"|"בית יהושע"|"בזמן"|"788"
"2022"|"8"|"בית שאן"|"איחור"|"48"
"2022"|"8"|"בית שאן"|"בזמן"|"442"
"2022"|"8"|"בית שמש"|"איחור"|"64"
"2022"|"8"|"בית שמש"|"בזמן"|"286"
"2022"|"8"|"בית שמש"|"הקדמה ביציאה"|"1"
"2022"|"8"|"בני ברק"|"איחור"|"69"
"2022"|"8"|"בני ברק"|"בזמן"|"1653"
"2022"|"8"|"בני ברק"|"הקדמה ביציאה"|"74"
"2022"|"8"|"בנימינה"|"איחור"|"292"
"2022"|"8"|"בנימינה"|"בזמן"|"1439"
"2022"|"8"|"בנימינה"|"הקדמה ביציאה"|"1"
"2022"|"8"|"בת גלים"|"איחור"|"274"
"2022"|"8"|"בת גלים"|"בזמן"|"2007"
"2022"|"8"|"בת גלים"|"הקדמה ביציאה"|"28"
"2022"|"8"|"בת ים יוספטל"|"איחור"|"43"
"2022"|"8"|"בת ים יוספטל"|"בזמן"|"1634"
"2022"|"8"|"בת ים יוספטל"|"הקדמה ביציאה"|"200"
"2022"|"8"|"בת ים קוממיות"|"איחור"|"33"
"2022"|"8"|"בת ים קוממיות"|"בזמן"|"1954"
"2022"|"8"|"בת ים קוממיות"|"הקדמה ביציאה"|"16"
"2022"|"8"|"דימונה"|"איחור"|"1"
"2022"|"8"|"דימונה"|"בזמן"|"42"
"2022"|"8"|"דימונה"|"הקדמה ביציאה"|"1"
"2022"|"8"|"הוד השרון"|"איחור"|"34"
"2022"|"8"|"הוד השרון"|"בזמן"|"2393"
"2022"|"8"|"הוד השרון"|"הקדמה ביציאה"|"12"
"2022"|"8"|"הרצליה"|"איחור"|"349"
"2022"|"8"|"הרצליה"|"בזמן"|"3712"
"2022"|"8"|"הרצליה"|"הקדמה ביציאה"|"3"
"2022"|"8"|"חדרה מערב"|"איחור"|"278"
"2022"|"8"|"חדרה מערב"|"בזמן"|"671"
"2022"|"8"|"חולון וולפסון"|"איחור"|"39"
"2022"|"8"|"חולון וולפסון"|"בזמן"|"1855"
"2022"|"8"|"חולון וולפסון"|"הקדמה ביציאה"|"34"
"2022"|"8"|"חוף הכרמל"|"איחור"|"269"
"2022"|"8"|"חוף הכרמל"|"בזמן"|"2082"
"2022"|"8"|"חוף הכרמל"|"הקדמה ביציאה"|"7"
"2022"|"8"|"חוצות מפרץ"|"איחור"|"129"
"2022"|"8"|"חוצות מפרץ"|"בזמן"|"231"
"2022"|"8"|"חוצות מפרץ"|"הקדמה ביציאה"|"463"
"2022"|"8"|"חיפה מרכז"|"איחור"|"325"
"2022"|"8"|"חיפה מרכז"|"בזמן"|"1816"
"2022"|"8"|"חיפה מרכז"|"הקדמה ביציאה"|"3"
"2022"|"8"|"יבנה מזרח"|"איחור"|"83"
"2022"|"8"|"יבנה מזרח"|"בזמן"|"142"
"2022"|"8"|"יבנה מזרח"|"הקדמה ביציאה"|"14"
"2022"|"8"|"יבנה מערב"|"איחור"|"17"
"2022"|"8"|"יבנה מערב"|"בזמן"|"1964"
"2022"|"8"|"יבנה מערב"|"הקדמה ביציאה"|"7"
"2022"|"8"|"ירושלים/יצחק נבון"|"איחור"|"21"
"2022"|"8"|"ירושלים/יצחק נבון"|"בזמן"|"1596"
"2022"|"8"|"ירושלים/יצחק נבון"|"הקדמה ביציאה"|"44"
"2022"|"8"|"כפר חבד"|"איחור"|"104"
"2022"|"8"|"כפר חבד"|"בזמן"|"364"
"2022"|"8"|"כפר חבד"|"הקדמה ביציאה"|"5"
"2022"|"8"|"כפר יהושע"|"איחור"|"81"
"2022"|"8"|"כפר יהושע"|"בזמן"|"382"
"2022"|"8"|"כפר יהושע"|"הקדמה ביציאה"|"1"
"2022"|"8"|"כפר סבא"|"איחור"|"54"
"2022"|"8"|"כפר סבא"|"בזמן"|"2082"
"2022"|"8"|"כפר סבא"|"הקדמה ביציאה"|"101"
"2022"|"8"|"כרמיאל"|"איחור"|"33"
"2022"|"8"|"כרמיאל"|"בזמן"|"271"
"2022"|"8"|"להבים רהט"|"איחור"|"20"
"2022"|"8"|"להבים רהט"|"בזמן"|"562"
"2022"|"8"|"להבים רהט"|"הקדמה ביציאה"|"7"
"2022"|"8"|"לוד"|"איחור"|"344"
"2022"|"8"|"לוד"|"בזמן"|"1263"
"2022"|"8"|"לוד גני אביב"|"איחור"|"85"
"2022"|"8"|"לוד גני אביב"|"בזמן"|"476"
"2022"|"8"|"לוד גני אביב"|"הקדמה ביציאה"|"4"
"2022"|"8"|"מגדל עמק כ.ברוך"|"איחור"|"71"
"2022"|"8"|"מגדל עמק כ.ברוך"|"בזמן"|"420"
"2022"|"8"|"מגדל עמק כ.ברוך"|"הקדמה ביציאה"|"1"
"2022"|"8"|"מודיעין מרכז"|"איחור"|"75"
"2022"|"8"|"מודיעין מרכז"|"בזמן"|"1805"
"2022"|"8"|"מזכרת בתיה"|"איחור"|"29"
"2022"|"8"|"מזכרת בתיה"|"בזמן"|"469"
"2022"|"8"|"מרכזית מפרץ-חוף"|"איחור"|"205"
"2022"|"8"|"מרכזית מפרץ-חוף"|"בזמן"|"1768"
"2022"|"8"|"מרכזית מפרץ-חוף"|"הקדמה ביציאה"|"2"
"2022"|"8"|"מרכזית מפרץ-עמק"|"איחור"|"50"
"2022"|"8"|"מרכזית מפרץ-עמק"|"בזמן"|"430"
"2022"|"8"|"מרכזית מפרץ-עמק"|"הקדמה ביציאה"|"54"
"2022"|"8"|"נהרייה"|"איחור"|"133"
"2022"|"8"|"נהרייה"|"בזמן"|"1438"
"2022"|"8"|"נתב"ג"|"איחור"|"230"
"2022"|"8"|"נתב"ג"|"בזמן"|"1278"
"2022"|"8"|"נתב"ג"|"הקדמה ביציאה"|"83"
"2022"|"8"|"נתיבות"|"איחור"|"37"
"2022"|"8"|"נתיבות"|"בזמן"|"467"
"2022"|"8"|"נתיבות"|"הקדמה ביציאה"|"2"
"2022"|"8"|"נתניה"|"איחור"|"226"
"2022"|"8"|"נתניה"|"בזמן"|"956"
"2022"|"8"|"נתניה קריית ספיר"|"איחור"|"152"
"2022"|"8"|"נתניה קריית ספיר"|"בזמן"|"501"
"2022"|"8"|"סגולה"|"איחור"|"59"
"2022"|"8"|"סגולה"|"בזמן"|"2040"
"2022"|"8"|"סגולה"|"הקדמה ביציאה"|"16"
"2022"|"8"|"עכו"|"איחור"|"155"
"2022"|"8"|"עכו"|"בזמן"|"1421"
"2022"|"8"|"עכו"|"הקדמה ביציאה"|"2"
"2022"|"8"|"עפולה"|"איחור"|"60"
"2022"|"8"|"עפולה"|"בזמן"|"420"
"2022"|"8"|"עתלית"|"איחור"|"130"
"2022"|"8"|"עתלית"|"בזמן"|"957"
"2022"|"8"|"פאתי מודיעין"|"איחור"|"104"
"2022"|"8"|"פאתי מודיעין"|"בזמן"|"1798"
"2022"|"8"|"פאתי מודיעין"|"הקדמה ביציאה"|"33"
"2022"|"8"|"צומת חולון"|"איחור"|"47"
"2022"|"8"|"צומת חולון"|"בזמן"|"1704"
"2022"|"8"|"צומת חולון"|"הקדמה ביציאה"|"79"
"2022"|"8"|"קיסריה פרדס חנה"|"איחור"|"203"
"2022"|"8"|"קיסריה פרדס חנה"|"בזמן"|"745"
"2022"|"8"|"קיסריה פרדס חנה"|"הקדמה ביציאה"|"1"
"2022"|"8"|"קרית אריה"|"איחור"|"74"
"2022"|"8"|"קרית אריה"|"בזמן"|"645"
"2022"|"8"|"קרית אריה"|"הקדמה ביציאה"|"1128"
"2022"|"8"|"קרית גת"|"איחור"|"61"
"2022"|"8"|"קרית גת"|"בזמן"|"698"
"2022"|"8"|"קרית גת"|"הקדמה ביציאה"|"1"
"2022"|"8"|"קרית חיים"|"איחור"|"128"
"2022"|"8"|"קרית חיים"|"בזמן"|"374"
"2022"|"8"|"קרית חיים"|"הקדמה ביציאה"|"1037"
"2022"|"8"|"קרית מוצקין"|"איחור"|"180"
"2022"|"8"|"קרית מוצקין"|"בזמן"|"1150"
"2022"|"8"|"קרית מוצקין"|"הקדמה ביציאה"|"657"
"2022"|"8"|"קרית מלאכי"|"איחור"|"31"
"2022"|"8"|"קרית מלאכי"|"בזמן"|"484"
"2022"|"8"|"קרית מלאכי"|"הקדמה ביציאה"|"11"
"2022"|"8"|"ראש העין צפון"|"איחור"|"55"
"2022"|"8"|"ראש העין צפון"|"בזמן"|"2106"
"2022"|"8"|"ראש העין צפון"|"הקדמה ביציאה"|"10"
"2022"|"8"|"רחובות"|"איחור"|"119"
"2022"|"8"|"רחובות"|"בזמן"|"236"
"2022"|"8"|"רמלה"|"איחור"|"108"
"2022"|"8"|"רמלה"|"בזמן"|"448"
"2022"|"8"|"רמלה"|"הקדמה ביציאה"|"260"
"2022"|"8"|"רעננה דרום"|"איחור"|"56"
"2022"|"8"|"רעננה דרום"|"בזמן"|"2119"
"2022"|"8"|"רעננה דרום"|"הקדמה ביציאה"|"3"
"2022"|"8"|"רעננה מערב"|"איחור"|"51"
"2022"|"8"|"רעננה מערב"|"בזמן"|"2159"
"2022"|"8"|"רעננה מערב"|"הקדמה ביציאה"|"4"
"2022"|"8"|"רשל"צ משה דיין"|"איחור"|"34"
"2022"|"8"|"רשל"צ משה דיין"|"בזמן"|"2326"
"2022"|"8"|"רשל"צ משה דיין"|"הקדמה ביציאה"|"12"
